eventDate,eventType,positionEntryDate,regime,quantity,underlying,shortCallStrike,shortCallExpiry,cashFlow
2017-01-09,sell_short_call,2016-01-11,sigma1_weekly_1lot,1,114.9011,126,2017-02-08,13.1844
2017-01-10,close_short_call,2016-01-11,sigma1_weekly_1lot,1,115.1548,126,2017-02-08,-13.3374
2017-01-18,short_call_settlement,2016-01-19,sigma1_weekly_1lot,1,115.568,124,2017-01-18,0
2017-01-24,close_short_call,2016-02-08,sigma1_weekly_1lot,1,116.6388,126,2017-02-05,-0.9736
2017-01-25,close_short_call,2016-02-05,sigma1_weekly_1lot,1,117.8129,126,2017-02-05,-1.804
2017-01-26,short_call_settlement,2016-06-27,sigma1_weekly_1lot,1,117.935,125,2017-01-26,0
2017-01-26,sell_short_call,2016-06-27,sigma1_weekly_1lot,1,117.935,130,2017-02-25,6.0553
2017-02-27,short_call_settlement,2016-06-27,sigma1_weekly_1lot,1,122.4998,130,2017-02-25,0
2017-02-27,sell_short_call,2016-06-27,sigma1_weekly_1lot,1,122.4998,135,2017-03-29,2.7955
2017-03-29,short_call_settlement,2016-06-27,sigma1_weekly_1lot,1,124.4771,135,2017-03-29,0
2017-03-29,sell_short_call,2016-06-27,sigma1_weekly_1lot,1,124.4771,137,2017-04-28,2.9613
2017-04-28,short_call_settlement,2016-06-27,sigma1_weekly_1lot,1,127.9973,137,2017-04-28,0
2018-02-05,sell_short_call,2018-02-05,sigma2_first_60d_1lot,1,149.8714,165,2018-03-07,3.4944
2018-02-08,sell_short_call,2018-02-08,sigma2_repeat_20d_2lot,2,145.4451,160,2018-03-10,8.3867
2018-03-07,short_call_settlement,2018-02-05,sigma2_first_60d_1lot,1,160.1175,165,2018-03-07,0
2018-03-07,sell_short_call,2018-02-05,sigma2_first_60d_1lot,1,160.1175,176,2018-04-06,7.2837
2018-03-12,short_call_settlement,2018-02-08,sigma2_repeat_20d_2lot,2,164.9989,160,2018-03-10,-999.7742
2018-03-12,sell_short_call,2018-02-08,sigma2_repeat_20d_2lot,2,164.9989,181,2018-04-11,17.787
2018-03-23,sell_short_call,2018-03-23,sigma1_weekly_1lot,1,150.4848,166,2018-04-22,8.0011
2018-04-06,short_call_settlement,2018-02-05,sigma2_first_60d_1lot,1,148.7,176,2018-04-06,0
2018-04-06,sell_short_call,2018-02-05,sigma2_first_60d_1lot,1,148.7,164,2018-05-06,14.2837
2018-04-11,short_call_settlement,2018-02-08,sigma2_repeat_20d_2lot,2,152.1653,181,2018-04-11,0
2018-04-11,sell_short_call,2018-02-08,sigma2_repeat_20d_2lot,2,152.1653,167,2018-05-11,38.1004
2018-04-23,short_call_settlement,2018-03-23,sigma1_weekly_1lot,1,153.6937,166,2018-04-22,0
2018-04-23,sell_short_call,2018-03-23,sigma1_weekly_1lot,1,153.6937,169,2018-05-23,19.1759
2018-05-07,short_call_settlement,2018-02-05,sigma2_first_60d_1lot,1,157.8235,164,2018-05-06,0
2018-05-07,sell_short_call,2018-02-05,sigma2_first_60d_1lot,1,157.8235,174,2018-06-06,19.6757
2018-05-11,short_call_settlement,2018-02-08,sigma2_repeat_20d_2lot,2,160.8804,167,2018-05-11,0
2018-05-11,sell_short_call,2018-02-08,sigma2_repeat_20d_2lot,2,160.8804,177,2018-06-10,44.3885
2018-05-23,short_call_settlement,2018-03-23,sigma1_weekly_1lot,1,161.0133,169,2018-05-23,0
2018-05-23,sell_short_call,2018-03-23,sigma1_weekly_1lot,1,161.0133,177,2018-06-22,21.9336
2018-06-06,short_call_settlement,2018-02-05,sigma2_first_60d_1lot,1,166.9564,174,2018-06-06,0
2018-06-06,sell_short_call,2018-02-05,sigma2_first_60d_1lot,1,166.9564,184,2018-07-06,20.7939
2018-06-11,short_call_settlement,2018-02-08,sigma2_repeat_20d_2lot,2,166.0545,177,2018-06-10,0
2018-06-11,sell_short_call,2018-02-08,sigma2_repeat_20d_2lot,2,166.0545,183,2018-07-11,39.1902
2018-06-22,short_call_settlement,2018-03-23,sigma1_weekly_1lot,1,166.8,177,2018-06-22,0
2018-06-22,sell_short_call,2018-03-23,sigma1_weekly_1lot,1,166.8,183,2018-07-22,23.0785
2018-07-06,short_call_settlement,2018-02-05,sigma2_first_60d_1lot,1,167.0759,184,2018-07-06,0
2018-07-06,sell_short_call,2018-02-05,sigma2_first_60d_1lot,1,167.0759,184,2018-08-05,19.9857
2018-07-11,short_call_settlement,2018-02-08,sigma2_repeat_20d_2lot,2,167.8466,183,2018-07-11,0
2018-07-11,sell_short_call,2018-02-08,sigma2_repeat_20d_2lot,2,167.8466,185,2018-08-10,38.6976
2018-07-23,short_call_settlement,2018-03-23,sigma1_weekly_1lot,1,170.834,183,2018-07-22,0
2018-07-23,sell_short_call,2018-03-23,sigma1_weekly_1lot,1,170.834,188,2018-08-22,21.2583
2018-08-06,short_call_settlement,2018-02-05,sigma2_first_60d_1lot,1,172.3372,184,2018-08-05,0
2018-08-06,sell_short_call,2018-02-05,sigma2_first_60d_1lot,1,172.3372,190,2018-09-05,21.7112
2018-08-10,short_call_settlement,2018-02-08,sigma2_repeat_20d_2lot,2,171.7473,185,2018-08-10,0
2018-08-10,sell_short_call,2018-02-08,sigma2_repeat_20d_2lot,2,171.7473,189,2018-09-09,44.7882
2018-08-22,short_call_settlement,2018-03-23,sigma1_weekly_1lot,1,172.2611,188,2018-08-22,0
2018-08-22,sell_short_call,2018-03-23,sigma1_weekly_1lot,1,172.2611,189,2018-09-21,24.0293
2018-09-05,short_call_settlement,2018-02-05,sigma2_first_60d_1lot,1,174.5349,190,2018-09-05,0
2018-09-05,sell_short_call,2018-02-05,sigma2_first_60d_1lot,1,174.5349,192,2018-10-05,22.0846
2018-09-10,short_call_settlement,2018-02-08,sigma2_repeat_20d_2lot,2,172.889,189,2018-09-09,0
2018-09-10,sell_short_call,2018-02-08,sigma2_repeat_20d_2lot,2,172.889,190,2018-10-10,45.7116
2018-09-21,short_call_settlement,2018-03-23,sigma1_weekly_1lot,1,174.7823,189,2018-09-21,0
2018-09-21,sell_short_call,2018-03-23,sigma1_weekly_1lot,1,174.7823,192,2018-10-21,24.2816
2018-10-05,short_call_settlement,2018-02-05,sigma2_first_60d_1lot,1,171.7038,192,2018-10-05,0
2018-10-05,sell_short_call,2018-02-05,sigma2_first_60d_1lot,1,171.7038,189,2018-11-04,22.6141
2018-10-10,short_call_settlement,2018-02-08,sigma2_repeat_20d_2lot,2,163.6785,190,2018-10-10,0
2018-10-10,sell_short_call,2018-02-08,sigma2_repeat_20d_2lot,2,163.6785,180,2018-11-09,53.2683
2018-10-10,sell_short_call,2018-10-10,sigma1_weekly_1lot,1,163.6785,180,2018-11-09,26.6342
2018-10-22,short_call_settlement,2018-03-23,sigma1_weekly_1lot,1,165.7563,192,2018-10-21,0
2018-10-22,sell_short_call,2018-03-23,sigma1_weekly_1lot,1,165.7563,182,2018-11-21,33.8972
2018-10-24,sell_short_call,2018-10-24,sigma1_weekly_1lot,1,157.5881,173,2018-11-23,37.2916
2018-10-29,sell_short_call,2018-10-29,sigma1_weekly_1lot,1,155.5771,171,2018-11-28,38.4556
2018-11-05,short_call_settlement,2018-02-05,sigma2_first_60d_1lot,1,161.0384,189,2018-11-04,0
2018-11-05,sell_short_call,2018-02-05,sigma2_first_60d_1lot,1,161.0384,177,2018-12-05,42.3406
2018-11-09,short_call_settlement,2018-02-08,sigma2_repeat_20d_2lot,2,163.4783,180,2018-11-09,0
2018-11-09,short_call_settlement,2018-10-10,sigma1_weekly_1lot,1,163.4783,180,2018-11-09,0
2018-11-09,sell_short_call,2018-02-08,sigma2_repeat_20d_2lot,2,163.4783,180,2018-12-09,86.9255
2018-11-09,sell_short_call,2018-10-10,sigma1_weekly_1lot,1,163.4783,180,2018-12-09,43.4628
2018-11-20,sell_short_call,2018-11-20,sigma1_weekly_1lot,1,151.6979,167,2018-12-20,46.1053
2018-11-21,short_call_settlement,2018-03-23,sigma1_weekly_1lot,1,152.8511,182,2018-11-21,0
2018-11-21,sell_short_call,2018-03-23,sigma1_weekly_1lot,1,152.8511,168,2018-12-21,48.6365
2018-11-23,short_call_settlement,2018-10-24,sigma1_weekly_1lot,1,151.7455,173,2018-11-23,0
2018-11-23,sell_short_call,2018-10-24,sigma1_weekly_1lot,1,151.7455,167,2018-12-23,46.5521
2018-11-28,short_call_settlement,2018-10-29,sigma1_weekly_1lot,1,160.7906,171,2018-11-28,0
2018-11-28,sell_short_call,2018-10-29,sigma1_weekly_1lot,1,160.7906,177,2018-12-28,52.4384
2018-12-06,short_call_settlement,2018-02-05,sigma2_first_60d_1lot,1,159.0654,177,2018-12-05,0
2018-12-06,sell_short_call,2018-02-05,sigma2_first_60d_1lot,1,159.0654,175,2019-01-05,56.0875
2018-12-10,short_call_settlement,2018-02-08,sigma2_repeat_20d_2lot,2,155.4245,180,2018-12-09,0
2018-12-10,short_call_settlement,2018-10-10,sigma1_weekly_1lot,1,155.4245,180,2018-12-09,0
2018-12-10,sell_short_call,2018-02-08,sigma2_repeat_20d_2lot,2,155.4245,171,2019-01-09,115.2228
2018-12-10,sell_short_call,2018-10-10,sigma1_weekly_1lot,1,155.4245,171,2019-01-09,57.6114
2018-12-19,sell_short_call,2018-12-19,sigma1_weekly_1lot,1,147.2849,162,2019-01-18,58.6397
2018-12-20,short_call_settlement,2018-11-20,sigma1_weekly_1lot,1,145.1499,167,2018-12-20,0
2018-12-20,sell_short_call,2018-11-20,sigma1_weekly_1lot,1,145.1499,160,2019-01-19,54.7889
2018-12-20,sell_short_call,2018-12-20,sigma2_first_60d_1lot,1,145.1499,160,2019-01-19,54.7889
2018-12-21,short_call_settlement,2018-03-23,sigma1_weekly_1lot,1,140.6512,168,2018-12-21,0
2018-12-21,sell_short_call,2018-03-23,sigma1_weekly_1lot,1,140.6512,155,2019-01-20,55.5364
2018-12-21,sell_short_call,2018-12-21,sigma2_repeat_20d_2lot,2,140.6512,155,2019-01-20,111.0727
2018-12-24,short_call_settlement,2018-10-24,sigma1_weekly_1lot,1,137.1634,167,2018-12-23,0
2018-12-24,sell_short_call,2018-10-24,sigma1_weekly_1lot,1,137.1634,151,2019-01-23,56.9919
2018-12-24,sell_short_call,2018-12-24,sigma2_repeat_20d_2lot,2,137.1634,151,2019-01-23,113.9839
2018-12-28,short_call_settlement,2018-10-29,sigma1_weekly_1lot,1,146.2152,177,2018-12-28,0
2018-12-28,sell_short_call,2018-10-29,sigma1_weekly_1lot,1,146.2152,161,2019-01-27,68.6598
2019-01-07,short_call_settlement,2018-02-05,sigma2_first_60d_1lot,1,151.1091,175,2019-01-05,0
2019-01-07,sell_short_call,2018-02-05,sigma2_first_60d_1lot,1,151.1091,166,2019-02-06,81.7249
2019-01-09,short_call_settlement,2018-02-08,sigma2_repeat_20d_2lot,2,153.7186,171,2019-01-09,0
2019-01-09,short_call_settlement,2018-10-10,sigma1_weekly_1lot,1,153.7186,171,2019-01-09,0
2019-01-09,sell_short_call,2018-02-08,sigma2_repeat_20d_2lot,2,153.7186,169,2019-02-08,163.2628
2019-01-09,sell_short_call,2018-10-10,sigma1_weekly_1lot,1,153.7186,169,2019-02-08,81.6314
2019-01-18,short_call_settlement,2018-12-19,sigma1_weekly_1lot,1,157.9529,162,2019-01-18,0
2019-01-18,sell_short_call,2018-12-19,sigma1_weekly_1lot,1,157.9529,174,2019-02-17,80.8911
2019-01-22,short_call_settlement,2018-03-23,sigma1_weekly_1lot,1,154.7891,155,2019-01-20,0
2019-01-22,short_call_settlement,2018-11-20,sigma1_weekly_1lot,1,154.7891,160,2019-01-19,0
2019-01-22,short_call_settlement,2018-12-20,sigma2_first_60d_1lot,1,154.7891,160,2019-01-19,0
2019-01-22,short_call_settlement,2018-12-21,sigma2_repeat_20d_2lot,2,154.7891,155,2019-01-20,0
2019-01-22,sell_short_call,2018-03-23,sigma1_weekly_1lot,1,154.7891,170,2019-02-21,86.3208
2019-01-22,sell_short_call,2018-11-20,sigma1_weekly_1lot,1,154.7891,170,2019-02-21,86.3208
2019-01-22,sell_short_call,2018-12-20,sigma2_first_60d_1lot,1,154.7891,170,2019-02-21,86.3208
2019-01-22,sell_short_call,2018-12-21,sigma2_repeat_20d_2lot,2,154.7891,170,2019-02-21,172.6415
2019-01-23,short_call_settlement,2018-10-24,sigma1_weekly_1lot,1,154.9898,151,2019-01-23,-398.9792
2019-01-23,short_call_settlement,2018-12-24,sigma2_repeat_20d_2lot,2,154.9898,151,2019-01-23,-797.9584
2019-01-23,sell_short_call,2018-10-24,sigma1_weekly_1lot,1,154.9898,170,2019-02-22,88.8679
2019-01-23,sell_short_call,2018-12-24,sigma2_repeat_20d_2lot,2,154.9898,170,2019-02-22,177.7358
2019-01-28,short_call_settlement,2018-10-29,sigma1_weekly_1lot,1,155.9074,161,2019-01-27,0
2019-01-28,sell_short_call,2018-10-29,sigma1_weekly_1lot,1,155.9074,171,2019-02-27,90.0613
2019-02-06,short_call_settlement,2018-02-05,sigma2_first_60d_1lot,1,162.9902,166,2019-02-06,0
2019-02-06,sell_short_call,2018-02-05,sigma2_first_60d_1lot,1,162.9902,179,2019-03-08,87.9417
2019-02-08,short_call_settlement,2018-02-08,sigma2_repeat_20d_2lot,2,161.1168,169,2019-02-08,0
2019-02-08,short_call_settlement,2018-10-10,sigma1_weekly_1lot,1,161.1168,169,2019-02-08,0
2019-02-08,sell_short_call,2018-02-08,sigma2_repeat_20d_2lot,2,161.1168,177,2019-03-10,169.1014
2019-02-08,sell_short_call,2018-10-10,sigma1_weekly_1lot,1,161.1168,177,2019-03-10,84.5507
2019-02-19,short_call_settlement,2018-12-19,sigma1_weekly_1lot,1,164.6725,174,2019-02-17,0
2019-02-19,sell_short_call,2018-12-19,sigma1_weekly_1lot,1,164.6725,181,2019-03-21,77.6628
2019-02-21,short_call_settlement,2018-03-23,sigma1_weekly_1lot,1,164.0416,170,2019-02-21,0
2019-02-21,short_call_settlement,2018-11-20,sigma1_weekly_1lot,1,164.0416,170,2019-02-21,0
2019-02-21,short_call_settlement,2018-12-20,sigma2_first_60d_1lot,1,164.0416,170,2019-02-21,0
2019-02-21,short_call_settlement,2018-12-21,sigma2_repeat_20d_2lot,2,164.0416,170,2019-02-21,0
2019-02-21,sell_short_call,2018-03-23,sigma1_weekly_1lot,1,164.0416,180,2019-03-23,80.7865
2019-02-21,sell_short_call,2018-11-20,sigma1_weekly_1lot,1,164.0416,180,2019-03-23,80.7865
2019-02-21,sell_short_call,2018-12-20,sigma2_first_60d_1lot,1,164.0416,180,2019-03-23,80.7865
2019-02-21,sell_short_call,2018-12-21,sigma2_repeat_20d_2lot,2,164.0416,180,2019-03-23,161.5731
2019-02-22,short_call_settlement,2018-10-24,sigma1_weekly_1lot,1,165.2556,170,2019-02-22,0
2019-02-22,short_call_settlement,2018-12-24,sigma2_repeat_20d_2lot,2,165.2556,170,2019-02-22,0
2019-02-22,sell_short_call,2018-10-24,sigma1_weekly_1lot,1,165.2556,182,2019-03-24,74.1397
2019-02-22,sell_short_call,2018-12-24,sigma2_repeat_20d_2lot,2,165.2556,182,2019-03-24,148.2793
2019-02-25,close_short_call,2018-02-05,sigma2_first_60d_1lot,1,165.8577,179,2019-03-08,-18.8659
2019-02-27,short_call_settlement,2018-10-29,sigma1_weekly_1lot,1,165.9247,171,2019-02-27,0
2019-02-27,sell_short_call,2018-10-29,sigma1_weekly_1lot,1,165.9247,183,2019-03-29,70.3102
2019-03-11,short_call_settlement,2018-02-08,sigma2_repeat_20d_2lot,2,167.0143,177,2019-03-10,0
2019-03-11,short_call_settlement,2018-10-10,sigma1_weekly_1lot,1,167.0143,177,2019-03-10,0
2019-03-11,sell_short_call,2018-02-08,sigma2_repeat_20d_2lot,2,167.0143,184,2019-04-10,145.3549
2019-03-11,sell_short_call,2018-10-10,sigma1_weekly_1lot,1,167.0143,184,2019-04-10,72.6774
2019-03-13,close_short_call,2018-02-08,sigma2_repeat_20d_2lot,2,169.1936,184,2019-04-10,-181.466
2019-03-21,short_call_settlement,2018-12-19,sigma1_weekly_1lot,1,174.8257,181,2019-03-21,0
2019-03-21,sell_short_call,2018-12-19,sigma1_weekly_1lot,1,174.8257,192,2019-04-20,80.758
2019-03-25,short_call_settlement,2018-03-23,sigma1_weekly_1lot,1,170.6602,180,2019-03-23,0
2019-03-25,short_call_settlement,2018-10-24,sigma1_weekly_1lot,1,170.6602,182,2019-03-24,0
2019-03-25,short_call_settlement,2018-11-20,sigma1_weekly_1lot,1,170.6602,180,2019-03-23,0
2019-03-25,short_call_settlement,2018-12-20,sigma2_first_60d_1lot,1,170.6602,180,2019-03-23,0
2019-03-25,short_call_settlement,2018-12-21,sigma2_repeat_20d_2lot,2,170.6602,180,2019-03-23,0
2019-03-25,short_call_settlement,2018-12-24,sigma2_repeat_20d_2lot,2,170.6602,182,2019-03-24,0
2019-03-25,sell_short_call,2018-10-24,sigma1_weekly_1lot,1,170.6602,188,2019-04-24,72.3467
2019-03-25,sell_short_call,2018-11-20,sigma1_weekly_1lot,1,170.6602,188,2019-04-24,72.3467
2019-03-25,sell_short_call,2018-12-20,sigma2_first_60d_1lot,1,170.6602,188,2019-04-24,72.3467
2019-03-25,sell_short_call,2018-12-21,sigma2_repeat_20d_2lot,2,170.6602,188,2019-04-24,144.6933
2019-03-25,sell_short_call,2018-12-24,sigma2_repeat_20d_2lot,2,170.6602,188,2019-04-24,144.6933
2019-03-29,short_call_settlement,2018-10-29,sigma1_weekly_1lot,1,172.0391,183,2019-03-29,0
2019-03-29,sell_short_call,2018-10-29,sigma1_weekly_1lot,1,172.0391,189,2019-04-28,69.8092
2019-04-10,short_call_settlement,2018-10-10,sigma1_weekly_1lot,1,177.6027,184,2019-04-10,0
2019-04-10,sell_short_call,2018-10-10,sigma1_weekly_1lot,1,177.6027,195,2019-05-10,66.3579
2019-04-22,short_call_settlement,2018-12-19,sigma1_weekly_1lot,1,179.9488,192,2019-04-20,0
2019-04-22,sell_short_call,2018-12-19,sigma1_weekly_1lot,1,179.9488,198,2019-05-22,61.2489
2019-04-24,short_call_settlement,2018-10-24,sigma1_weekly_1lot,1,181.6629,188,2019-04-24,0
2019-04-24,short_call_settlement,2018-11-20,sigma1_weekly_1lot,1,181.6629,188,2019-04-24,0
2019-04-24,short_call_settlement,2018-12-20,sigma2_first_60d_1lot,1,181.6629,188,2019-04-24,0
2019-04-24,short_call_settlement,2018-12-21,sigma2_repeat_20d_2lot,2,181.6629,188,2019-04-24,0
2019-04-24,short_call_settlement,2018-12-24,sigma2_repeat_20d_2lot,2,181.6629,188,2019-04-24,0
2019-04-24,sell_short_call,2018-10-24,sigma1_weekly_1lot,1,181.6629,200,2019-05-24,60.4752
2019-04-24,sell_short_call,2018-11-20,sigma1_weekly_1lot,1,181.6629,200,2019-05-24,60.4752
2019-04-24,sell_short_call,2018-12-20,sigma2_first_60d_1lot,1,181.6629,200,2019-05-24,60.4752
2019-04-24,sell_short_call,2018-12-21,sigma2_repeat_20d_2lot,2,181.6629,200,2019-05-24,120.9504
2019-04-24,sell_short_call,2018-12-24,sigma2_repeat_20d_2lot,2,181.6629,200,2019-05-24,120.9504
2019-04-29,short_call_settlement,2018-10-29,sigma1_weekly_1lot,1,182.9173,189,2019-04-28,0
2019-04-29,sell_short_call,2018-10-29,sigma1_weekly_1lot,1,182.9173,201,2019-05-29,61.9166
2019-05-10,short_call_settlement,2018-10-10,sigma1_weekly_1lot,1,177.1526,195,2019-05-10,0
2019-05-10,sell_short_call,2018-10-10,sigma1_weekly_1lot,1,177.1526,195,2019-06-09,57.3015
2019-05-22,short_call_settlement,2018-12-19,sigma1_weekly_1lot,1,173.3414,198,2019-05-22,0
2019-05-22,sell_short_call,2018-12-19,sigma1_weekly_1lot,1,173.3414,191,2019-06-21,59.045
2019-05-24,short_call_settlement,2018-10-24,sigma1_weekly_1lot,1,170.6027,200,2019-05-24,0
2019-05-24,short_call_settlement,2018-11-20,sigma1_weekly_1lot,1,170.6027,200,2019-05-24,0
2019-05-24,short_call_settlement,2018-12-20,sigma2_first_60d_1lot,1,170.6027,200,2019-05-24,0
2019-05-24,short_call_settlement,2018-12-21,sigma2_repeat_20d_2lot,2,170.6027,200,2019-05-24,0
2019-05-24,short_call_settlement,2018-12-24,sigma2_repeat_20d_2lot,2,170.6027,200,2019-05-24,0
2019-05-24,sell_short_call,2018-10-24,sigma1_weekly_1lot,1,170.6027,188,2019-06-23,58.3978
2019-05-24,sell_short_call,2018-11-20,sigma1_weekly_1lot,1,170.6027,188,2019-06-23,58.3978
2019-05-24,sell_short_call,2018-12-20,sigma2_first_60d_1lot,1,170.6027,188,2019-06-23,58.3978
2019-05-24,sell_short_call,2018-12-21,sigma2_repeat_20d_2lot,2,170.6027,188,2019-06-23,116.7957
2019-05-24,sell_short_call,2018-12-24,sigma2_repeat_20d_2lot,2,170.6027,188,2019-06-23,116.7957
2019-05-29,short_call_settlement,2018-10-29,sigma1_weekly_1lot,1,168.5631,201,2019-05-29,0
2019-05-29,sell_short_call,2018-10-29,sigma1_weekly_1lot,1,168.5631,185,2019-06-28,65.0253
2019-06-10,short_call_settlement,2018-10-10,sigma1_weekly_1lot,1,175.3811,195,2019-06-09,0
2019-06-10,sell_short_call,2018-10-10,sigma1_weekly_1lot,1,175.3811,193,2019-07-10,67.0429
2019-06-21,short_call_settlement,2018-12-19,sigma1_weekly_1lot,1,180.5712,191,2019-06-21,0
2019-06-21,sell_short_call,2018-12-19,sigma1_weekly_1lot,1,180.5712,199,2019-07-21,66.8759
2019-06-24,short_call_settlement,2018-10-24,sigma1_weekly_1lot,1,180.577,188,2019-06-23,0
2019-06-24,short_call_settlement,2018-11-20,sigma1_weekly_1lot,1,180.577,188,2019-06-23,0
2019-06-24,short_call_settlement,2018-12-20,sigma2_first_60d_1lot,1,180.577,188,2019-06-23,0
2019-06-24,short_call_settlement,2018-12-21,sigma2_repeat_20d_2lot,2,180.577,188,2019-06-23,0
2019-06-24,short_call_settlement,2018-12-24,sigma2_repeat_20d_2lot,2,180.577,188,2019-06-23,0
2019-06-24,sell_short_call,2018-10-24,sigma1_weekly_1lot,1,180.577,199,2019-07-24,66.7201
2019-06-24,sell_short_call,2018-11-20,sigma1_weekly_1lot,1,180.577,199,2019-07-24,66.7201
2019-06-24,sell_short_call,2018-12-20,sigma2_first_60d_1lot,1,180.577,199,2019-07-24,66.7201
2019-06-24,sell_short_call,2018-12-21,sigma2_repeat_20d_2lot,2,180.577,199,2019-07-24,133.4402
2019-06-24,sell_short_call,2018-12-24,sigma2_repeat_20d_2lot,2,180.577,199,2019-07-24,133.4402
2019-06-28,short_call_settlement,2018-10-29,sigma1_weekly_1lot,1,179.2142,185,2019-06-28,0
2019-06-28,sell_short_call,2018-10-29,sigma1_weekly_1lot,1,179.2142,197,2019-07-28,69.9054
2019-07-10,short_call_settlement,2018-10-10,sigma1_weekly_1lot,1,184.7996,193,2019-07-10,0
2019-07-10,sell_short_call,2018-10-10,sigma1_weekly_1lot,1,184.7996,203,2019-08-09,72.633
2019-07-22,short_call_settlement,2018-12-19,sigma1_weekly_1lot,1,184.7709,199,2019-07-21,0
2019-07-22,sell_short_call,2018-12-19,sigma1_weekly_1lot,1,184.7709,203,2019-08-21,71.8212
2019-07-24,short_call_settlement,2018-10-24,sigma1_weekly_1lot,1,187.2853,199,2019-07-24,0
2019-07-24,short_call_settlement,2018-11-20,sigma1_weekly_1lot,1,187.2853,199,2019-07-24,0
2019-07-24,short_call_settlement,2018-12-20,sigma2_first_60d_1lot,1,187.2853,199,2019-07-24,0
2019-07-24,short_call_settlement,2018-12-21,sigma2_repeat_20d_2lot,2,187.2853,199,2019-07-24,0
2019-07-24,short_call_settlement,2018-12-24,sigma2_repeat_20d_2lot,2,187.2853,199,2019-07-24,0
2019-07-24,sell_short_call,2018-10-24,sigma1_weekly_1lot,1,187.2853,206,2019-08-23,70.6902
2019-07-24,sell_short_call,2018-11-20,sigma1_weekly_1lot,1,187.2853,206,2019-08-23,70.6902
2019-07-24,sell_short_call,2018-12-20,sigma2_first_60d_1lot,1,187.2853,206,2019-08-23,70.6902
2019-07-24,sell_short_call,2018-12-21,sigma2_repeat_20d_2lot,2,187.2853,206,2019-08-23,141.3803
2019-07-24,sell_short_call,2018-12-24,sigma2_repeat_20d_2lot,2,187.2853,206,2019-08-23,141.3803
2019-07-29,short_call_settlement,2018-10-29,sigma1_weekly_1lot,1,186.7766,197,2019-07-28,0
2019-07-29,sell_short_call,2018-10-29,sigma1_weekly_1lot,1,186.7766,205,2019-08-28,74.1779
2019-08-05,sell_short_call,2019-08-05,sigma1_weekly_1lot,1,173.4464,191,2019-09-04,65.7096
2019-08-09,short_call_settlement,2018-10-10,sigma1_weekly_1lot,1,178.9742,203,2019-08-09,0
2019-08-09,sell_short_call,2018-10-10,sigma1_weekly_1lot,1,178.9742,197,2019-09-08,70.5764
2019-08-21,short_call_settlement,2018-12-19,sigma1_weekly_1lot,1,181.028,203,2019-08-21,0
2019-08-21,sell_short_call,2018-12-19,sigma1_weekly_1lot,1,181.028,199,2019-09-20,79.3326
2019-08-23,short_call_settlement,2018-10-24,sigma1_weekly_1lot,1,174.7324,206,2019-08-23,0
2019-08-23,short_call_settlement,2018-11-20,sigma1_weekly_1lot,1,174.7324,206,2019-08-23,0
2019-08-23,short_call_settlement,2018-12-20,sigma2_first_60d_1lot,1,174.7324,206,2019-08-23,0
2019-08-23,short_call_settlement,2018-12-21,sigma2_repeat_20d_2lot,2,174.7324,206,2019-08-23,0
2019-08-23,short_call_settlement,2018-12-24,sigma2_repeat_20d_2lot,2,174.7324,206,2019-08-23,0
2019-08-23,sell_short_call,2018-10-24,sigma1_weekly_1lot,1,174.7324,192,2019-09-22,80.2523
2019-08-23,sell_short_call,2018-11-20,sigma1_weekly_1lot,1,174.7324,192,2019-09-22,80.2523
2019-08-23,sell_short_call,2018-12-20,sigma2_first_60d_1lot,1,174.7324,192,2019-09-22,80.2523
2019-08-23,sell_short_call,2018-12-21,sigma2_repeat_20d_2lot,2,174.7324,192,2019-09-22,160.5046
2019-08-23,sell_short_call,2018-12-24,sigma2_repeat_20d_2lot,2,174.7324,192,2019-09-22,160.5046
2019-08-28,short_call_settlement,2018-10-29,sigma1_weekly_1lot,1,177.6307,205,2019-08-28,0
2019-08-28,sell_short_call,2018-10-29,sigma1_weekly_1lot,1,177.6307,195,2019-09-27,83.7651
2019-09-04,short_call_settlement,2019-08-05,sigma1_weekly_1lot,1,180.7401,191,2019-09-04,0
2019-09-04,sell_short_call,2019-08-05,sigma1_weekly_1lot,1,180.7401,199,2019-10-04,80.0116
2019-09-09,short_call_settlement,2018-10-10,sigma1_weekly_1lot,1,183.4849,197,2019-09-08,0
2019-09-09,sell_short_call,2018-10-10,sigma1_weekly_1lot,1,183.4849,202,2019-10-09,81.6121
2019-09-20,short_call_settlement,2018-12-19,sigma1_weekly_1lot,1,183.1106,199,2019-09-20,0
2019-09-20,sell_short_call,2018-12-19,sigma1_weekly_1lot,1,183.1106,201,2019-10-20,87.2462
2019-09-23,short_call_settlement,2018-10-24,sigma1_weekly_1lot,1,183.1913,192,2019-09-22,0
2019-09-23,short_call_settlement,2018-11-20,sigma1_weekly_1lot,1,183.1913,192,2019-09-22,0
2019-09-23,short_call_settlement,2018-12-20,sigma2_first_60d_1lot,1,183.1913,192,2019-09-22,0
2019-09-23,short_call_settlement,2018-12-21,sigma2_repeat_20d_2lot,2,183.1913,192,2019-09-22,0
2019-09-23,short_call_settlement,2018-12-24,sigma2_repeat_20d_2lot,2,183.1913,192,2019-09-22,0
2019-09-23,sell_short_call,2018-10-24,sigma1_weekly_1lot,1,183.1913,202,2019-10-23,77.243
2019-09-23,sell_short_call,2018-11-20,sigma1_weekly_1lot,1,183.1913,202,2019-10-23,77.243
