date,equity
2021-12-31,20736.629568381122
2022-01-03,20737.274356882463
2022-01-04,20737.274356882463
2022-01-05,20737.274356882463
2022-01-06,20742.99332173271
2022-01-07,20596.79361668392
2022-01-10,20665.349100815794
2022-01-11,20860.586148564256
2022-01-12,20918.37430439153
2022-01-13,14695.277772493007
2022-01-14,14801.154441833714
2022-01-18,14278.677400527708
2022-01-19,14045.554345542741
2022-01-20,13795.430692862908
2022-01-21,13273.306771442503
2022-01-24,13351.935647647002
2022-01-25,12926.811470164337
2022-01-26,12915.687520779944
2022-01-27,12755.563311216301
2022-01-28,13235.438780430719
2022-01-31,13778.065656296569
2022-02-01,13894.94064926331
2022-02-02,14042.816068650867
2022-02-03,13265.691395652824
2022-02-04,13460.56637086218
2022-02-07,13324.190833607976
2022-02-08,13324.190833607976
2022-02-09,13324.190833607976
2022-02-10,13324.190833607976
2022-02-11,13324.190833607976
2022-02-14,13324.190833607976
2022-02-15,13324.190833607976
2022-02-16,13324.190833607976
2022-02-17,13324.190833607976
2022-02-18,13324.190833607976
2022-02-22,13324.190833607976
2022-02-23,13324.190833607976
2022-02-24,13324.190833607976
2022-02-25,13324.190833607976
2022-02-28,13324.190833607976
2022-03-01,13324.190833607976
2022-03-02,13324.190833607976
2022-03-03,13324.190833607976
2022-03-04,13324.190833607976
2022-03-07,13324.190833607976
2022-03-08,13324.190833607976
2022-03-09,13324.190833607976
2022-03-10,13324.190833607976
2022-03-11,13324.190833607976
2022-03-14,13324.190833607976
2022-03-15,13324.190833607976
2022-03-16,13324.190833607976
2022-03-17,13324.190833607976
2022-03-18,13324.190833607976
2022-03-21,13324.190833607976
2022-03-22,13324.190833607976
2022-03-23,13324.190833607976
2022-03-24,13324.190833607976
2022-03-25,13324.190833607976
2022-03-28,13324.190833607976
2022-03-29,13324.190833607976
2022-03-30,13324.190833607976
2022-03-31,13324.190833607976
2022-04-01,13324.190833607976
